"","docID","negative","positive","polarity"
"21305",25425,2,0,-2
"21306",25426,1,1,0
"21307",25427,0,1,1
"21308",25428,2,4,2
"21309",25429,5,4,-1
"21310",25430,1,2,1
"21311",25431,0,3,3
"21312",25432,0,1,1
"21313",25433,3,6,3
"21314",25434,0,1,1
"21315",25435,1,2,1
"21316",25436,2,5,3
"21317",25437,2,1,-1
"21318",25438,2,3,1
"21319",25439,4,4,0
"21320",25440,3,0,-3
"21321",25441,18,20,2
"21322",25442,0,1,1
"21323",25444,1,3,2
"21324",25445,6,4,-2
"21325",25446,3,3,0
"21326",25448,8,15,7
"21327",25449,1,0,-1
"21328",25450,2,0,-2
"21329",25451,6,4,-2
"21330",25452,2,4,2
"21331",25454,0,2,2
"21332",25455,1,2,1
"21333",25456,0,1,1
"21334",25457,7,8,1
"21335",25459,9,5,-4
"21336",25460,1,0,-1
"21337",25461,16,10,-6
"21338",25462,4,6,2
"21339",25463,7,7,0
"21340",25464,1,0,-1
"21341",25465,0,2,2
"21342",25466,8,10,2
"21343",25467,1,3,2
"21344",25468,1,2,1
"21345",25469,4,6,2
"21346",25470,0,4,4
"21347",25471,1,3,2
"21348",25472,1,1,0
"21349",25473,0,3,3
"21350",25475,5,6,1
"21351",25476,5,6,1
"21352",25477,1,1,0
"21353",25479,0,1,1
"21354",25480,0,1,1
"21355",25481,7,2,-5
"21356",25482,1,0,-1
"21357",25483,6,10,4
"21358",25484,1,2,1
"21359",25485,2,5,3
"21360",25486,3,5,2
"21361",25487,1,1,0
"21362",25488,4,6,2
"21363",25489,14,9,-5
"21364",25490,1,1,0
"21365",25491,0,3,3
"21366",25492,2,1,-1
"21367",25493,1,3,2
"21368",25494,6,9,3
"21369",25495,5,5,0
"21370",25496,2,3,1
"21371",25497,2,1,-1
"21372",25498,1,0,-1
"21373",25500,2,4,2
"21374",25501,1,1,0
"21375",25502,13,20,7
"21376",25503,2,2,0
"21377",25504,0,1,1
"21378",25506,0,1,1
"21379",25507,1,0,-1
"21380",25509,1,0,-1
"21381",25511,1,0,-1
"21382",25513,1,1,0
"21383",25514,9,5,-4
"21384",25515,5,0,-5
"21385",25516,1,1,0
"21386",25517,12,6,-6
"21387",25518,5,3,-2
"21388",25519,5,3,-2
"21389",25520,5,8,3
"21390",25521,9,11,2
"21391",25522,1,14,13
"21392",25523,0,1,1
"21393",25524,3,5,2
"21394",25525,1,0,-1
"21395",25526,3,1,-2
"21396",25527,10,7,-3
"21397",25528,15,29,14
"21398",25529,1,6,5
"21399",25530,1,4,3
"21400",25531,1,2,1
"21401",25532,1,0,-1
"21402",25533,0,1,1
"21403",25534,2,3,1
"21404",25535,1,3,2
"21405",25536,1,4,3
"21406",25537,0,1,1
"21407",25538,4,3,-1
"21408",25539,2,3,1
"21409",25540,23,14,-9
"21410",25541,1,0,-1
"21411",25542,6,1,-5
"21412",25543,9,6,-3
"21413",25544,2,8,6
"21414",25546,11,11,0
"21415",25547,2,1,-1
"21416",25548,1,0,-1
"21417",25549,7,3,-4
"21418",25550,0,1,1
"21419",25551,4,2,-2
"21420",25552,0,1,1
"21421",25553,17,29,12
"21422",25554,6,2,-4
"21423",25555,2,3,1
"21424",25556,0,1,1
"21425",25557,1,0,-1
"21426",25558,1,1,0
"21427",25559,0,1,1
"21428",25560,0,7,7
"21429",25561,0,2,2
"21430",25562,2,8,6
"21431",25563,6,8,2
"21432",25564,12,3,-9
"21433",25565,0,1,1
"21434",25567,19,8,-11
"21435",25568,1,1,0
"21436",25569,0,1,1
"21437",25570,2,6,4
"21438",25571,0,1,1
"21439",25572,0,5,5
"21440",25573,6,3,-3
"21441",25574,4,7,3
"21442",25575,0,1,1
"21443",25577,0,1,1
"21444",25578,2,0,-2
"21445",25579,1,2,1
"21446",25580,5,7,2
"21447",25581,13,6,-7
"21448",25582,3,0,-3
"21449",25583,22,10,-12
"21450",25584,14,14,0
"21451",25585,0,2,2
"21452",25586,0,1,1
"21453",25588,1,1,0
"21454",25589,1,2,1
"21455",25590,11,12,1
"21456",25591,11,12,1
"21457",25592,11,9,-2
"21458",25593,13,38,25
"21459",25594,1,0,-1
"21460",25596,0,7,7
"21461",25597,1,1,0
"21462",25599,2,6,4
"21463",25600,0,1,1
"21464",25601,1,1,0
"21465",25602,14,3,-11
"21466",25603,50,48,-2
"21467",25604,2,6,4
"21468",25605,19,11,-8
"21469",25606,2,7,5
"21470",25607,2,3,1
"21471",25608,1,4,3
"21472",25609,2,4,2
"21473",25610,12,2,-10
"21474",25611,5,7,2
"21475",25613,11,10,-1
"21476",25614,1,2,1
"21477",25615,6,5,-1
"21478",25616,6,10,4
"21479",25617,1,4,3
"21480",25618,3,1,-2
"21481",25619,1,0,-1
"21482",25620,2,5,3
"21483",25621,4,4,0
"21484",25622,0,1,1
"21485",25623,0,3,3
"21486",25624,6,2,-4
"21487",25626,4,3,-1
"21488",25627,2,6,4
"21489",25628,3,2,-1
"21490",25629,1,0,-1
"21491",25630,2,3,1
"21492",25631,5,2,-3
"21493",25633,1,1,0
"21494",25634,13,2,-11
"21495",25635,2,1,-1
"21496",25636,25,13,-12
"21497",25637,8,9,1
"21498",25638,1,0,-1
"21499",25639,4,6,2
"21500",25641,11,5,-6
"21501",25642,6,11,5
"21502",25643,2,7,5
"21503",25645,2,0,-2
"21504",25646,0,2,2
"21505",25647,6,2,-4
"21506",25648,5,6,1
"21507",25649,5,8,3
"21508",25651,2,3,1
"21509",25652,0,1,1
"21510",25653,1,1,0
"21511",25654,4,0,-4
"21512",25655,2,0,-2
"21513",25656,10,6,-4
"21514",25657,3,3,0
"21515",25658,5,3,-2
"21516",25659,4,3,-1
"21517",25660,0,1,1
"21518",25661,1,4,3
"21519",25662,0,1,1
"21520",25663,9,17,8
"21521",25664,0,1,1
"21522",25665,4,0,-4
"21523",25666,1,0,-1
"21524",25667,3,3,0
"21525",25668,21,9,-12
"21526",25669,1,0,-1
"21527",25670,2,3,1
"21528",25671,0,1,1
"21529",25672,3,0,-3
"21530",25673,1,2,1
"21531",25675,3,0,-3
"21532",25676,2,4,2
"21533",25677,13,28,15
"21534",25679,0,1,1
"21535",25681,14,17,3
"21536",25682,17,10,-7
"21537",25683,7,5,-2
"21538",25684,0,1,1
"21539",25685,5,15,10
"21540",25686,22,8,-14
"21541",25687,1,1,0
"21542",25688,1,0,-1
"21543",25689,24,15,-9
"21544",25690,2,3,1
"21545",25691,6,2,-4
"21546",25692,1,1,0
"21547",25693,7,23,16
"21548",25694,1,2,1
"21549",25696,49,22,-27
"21550",25697,1,4,3
"21551",25698,0,1,1
"21552",25699,20,17,-3
"21553",25700,0,5,5
"21554",25701,27,13,-14
"21555",25702,0,1,1
"21556",25703,3,2,-1
"21557",25704,1,1,0
"21558",25705,1,3,2
"21559",25706,4,2,-2
"21560",25707,0,1,1
"21561",25709,3,2,-1
"21562",25710,23,21,-2
"21563",25711,4,3,-1
"21564",25712,0,3,3
"21565",25713,13,30,17
"21566",25715,15,20,5
"21567",25716,2,1,-1
"21568",25717,8,5,-3
"21569",25719,2,11,9
"21570",25720,4,3,-1
"21571",25721,1,1,0
"21572",25722,2,1,-1
"21573",25723,1,0,-1
"21574",25724,2,4,2
"21575",25725,26,29,3
"21576",25726,1,0,-1
"21577",25727,1,0,-1
"21578",25728,7,3,-4
"21579",25729,4,3,-1
"21580",25730,9,3,-6
"21581",25731,4,1,-3
"21582",25732,14,20,6
"21583",25733,0,2,2
"21584",25734,1,2,1
"21585",25735,2,4,2
"21586",25736,1,0,-1
"21587",25737,0,1,1
"21588",25738,4,5,1
"21589",25739,3,1,-2
"21590",25740,7,11,4
"21591",25741,0,1,1
"21592",25742,1,0,-1
"21593",25743,5,2,-3
"21594",25744,0,2,2
"21595",25745,8,15,7
"21596",25746,6,2,-4
"21597",25747,2,7,5
"21598",25748,2,5,3
"21599",25749,13,14,1
"21600",25750,1,3,2
"21601",25751,1,0,-1
"21602",25752,1,2,1
"21603",25753,6,4,-2
"21604",25754,2,3,1
"21605",25755,0,1,1
"21606",25756,0,1,1
"21607",25757,2,4,2
"21608",25758,4,5,1
"21609",25759,3,3,0
"21610",25760,3,11,8
"21611",25761,3,7,4
"21612",25762,2,1,-1
"21613",25763,5,1,-4
"21614",25764,1,5,4
"21615",25765,12,5,-7
"21616",25766,1,1,0
"21617",25767,1,5,4
"21618",25768,1,0,-1
"21619",25769,0,1,1
"21620",25770,2,9,7
"21621",25771,1,0,-1
"21622",25772,11,6,-5
"21623",25773,0,1,1
"21624",25774,0,1,1
"21625",25775,0,5,5
"21626",25776,1,1,0
"21627",25778,15,28,13
"21628",25779,1,0,-1
"21629",25780,18,13,-5
"21630",25781,3,9,6
"21631",25782,6,6,0
"21632",25783,2,2,0
"21633",25784,0,1,1
"21634",25785,1,1,0
"21635",25786,0,1,1
"21636",25787,6,2,-4
"21637",25789,2,4,2
"21638",25790,1,2,1
"21639",25791,10,8,-2
"21640",25792,0,1,1
"21641",25793,2,9,7
"21642",25794,1,1,0
"21643",25795,10,6,-4
"21644",25796,11,12,1
"21645",25797,0,1,1
"21646",25798,0,3,3
"21647",25799,0,4,4
"21648",25801,1,1,0
"21649",25802,28,14,-14
"21650",25803,0,4,4
"21651",25804,0,1,1
"21652",25805,1,2,1
"21653",25806,13,35,22
"21654",25807,9,6,-3
"21655",25808,5,1,-4
"21656",25809,0,2,2
"21657",25810,0,1,1
"21658",25811,0,2,2
"21659",25812,14,27,13
"21660",25813,1,0,-1
"21661",25814,3,7,4
"21662",25815,11,36,25
"21663",25816,1,1,0
"21664",25817,0,3,3
"21665",25818,5,6,1
"21666",25819,11,7,-4
"21667",25820,1,1,0
"21668",25821,2,1,-1
"21669",25822,0,1,1
"21670",25824,4,1,-3
"21671",25825,2,1,-1
"21672",25826,1,2,1
"21673",25827,1,3,2
"21674",25828,10,13,3
"21675",25829,0,1,1
"21676",25831,3,5,2
"21677",25832,1,3,2
"21678",25833,2,4,2
"21679",25834,8,2,-6
"21680",25835,6,7,1
"21681",25836,24,15,-9
"21682",25837,1,1,0
"21683",25838,4,8,4
"21684",25839,2,1,-1
"21685",25840,0,3,3
"21686",25842,8,8,0
"21687",25843,0,1,1
"21688",25845,1,0,-1
"21689",25846,4,4,0
"21690",25847,3,2,-1
"21691",25848,1,0,-1
"21692",25849,1,3,2
"21693",25850,4,5,1
"21694",25852,8,7,-1
"21695",25853,4,2,-2
"21696",25855,9,6,-3
"21697",25856,0,5,5
"21698",25857,4,0,-4
"21699",25859,1,1,0
"21700",25860,0,1,1
"21701",25861,1,0,-1
"21702",25862,1,1,0
"21703",25863,1,1,0
"21704",25864,0,1,1
"21705",25865,0,2,2
"21706",25866,1,0,-1
"21707",25868,1,0,-1
"21708",25869,5,5,0
"21709",25870,1,2,1
"21710",25871,2,1,-1
"21711",25872,8,11,3
"21712",25873,1,0,-1
"21713",25875,1,1,0
"21714",25876,3,5,2
"21715",25877,12,36,24
"21716",25878,6,3,-3
"21717",25879,6,7,1
"21718",25880,0,1,1
"21719",25881,0,2,2
"21720",25882,0,1,1
"21721",25883,1,0,-1
"21722",25884,2,2,0
"21723",25885,1,0,-1
"21724",25886,2,5,3
"21725",25887,0,2,2
"21726",25888,2,8,6
"21727",25889,1,1,0
"21728",25890,16,11,-5
"21729",25891,4,7,3
"21730",25892,94,82,-12
"21731",25893,1,1,0
"21732",25895,10,5,-5
"21733",25896,0,2,2
"21734",25897,19,25,6
"21735",25898,2,7,5
"21736",25899,1,1,0
"21737",25900,9,6,-3
"21738",25901,2,0,-2
"21739",25902,2,4,2
"21740",25904,3,3,0
"21741",25905,2,0,-2
"21742",25906,1,1,0
"21743",25907,1,1,0
"21744",25908,0,2,2
"21745",25909,1,0,-1
"21746",25910,2,0,-2
"21747",25911,10,13,3
"21748",25912,0,2,2
"21749",25913,21,19,-2
"21750",25914,5,7,2
"21751",25915,4,13,9
"21752",25916,0,1,1
"21753",25917,3,3,0
"21754",25918,6,9,3
"21755",25919,7,8,1
"21756",25920,3,13,10
"21757",25921,2,1,-1
"21758",25923,3,6,3
"21759",25926,5,3,-2
"21760",25929,0,1,1
"21761",25930,0,4,4
"21762",25932,2,2,0
"21763",25933,0,1,1
"21764",25935,3,2,-1
"21765",25936,2,7,5
"21766",25937,1,1,0
"21767",25938,6,7,1
"21768",25940,0,2,2
"21769",25942,0,2,2
"21770",25944,3,2,-1
"21771",25945,10,8,-2
"21772",25946,4,3,-1
"21773",25947,1,0,-1
"21774",25948,19,20,1
"21775",25949,2,2,0
"21776",25950,1,0,-1
"21777",25951,2,3,1
"21778",25952,34,19,-15
"21779",25953,0,2,2
"21780",25954,12,12,0
"21781",25955,2,1,-1
"21782",25956,5,10,5
"21783",25957,0,1,1
"21784",25958,12,15,3
"21785",25959,5,4,-1
"21786",25960,0,1,1
"21787",25961,1,14,13
"21788",25962,1,1,0
"21789",25964,1,0,-1
"21790",25965,2,3,1
"21791",25966,0,3,3
"21792",25968,2,0,-2
"21793",25969,1,0,-1
"21794",25970,2,1,-1
"21795",25971,9,3,-6
"21796",25972,13,16,3
"21797",25973,1,2,1
"21798",25974,28,44,16
"21799",25975,1,1,0
"21800",25976,0,2,2
"21801",25977,3,2,-1
"21802",25978,0,2,2
"21803",25979,11,28,17
"21804",25981,0,2,2
"21805",25982,1,0,-1
"21806",25983,0,6,6
"21807",25984,2,0,-2
"21808",25985,5,3,-2
"21809",25986,1,0,-1
"21810",25987,3,9,6
"21811",25988,5,7,2
"21812",25989,1,1,0
"21813",25990,0,7,7
"21814",25991,14,9,-5
"21815",25993,0,1,1
"21816",25994,0,7,7
"21817",25995,128,60,-68
"21818",25998,1,3,2
"21819",26000,1,2,1
"21820",26001,2,0,-2
"21821",26002,2,4,2
"21822",26003,4,1,-3
"21823",26004,1,10,9
"21824",26006,1,1,0
"21825",26007,1,5,4
"21826",26008,1,0,-1
"21827",26009,10,11,1
"21828",26010,1,1,0
"21829",26011,1,0,-1
"21830",26012,2,0,-2
"21831",26013,4,2,-2
"21832",26014,1,1,0
"21833",26015,24,22,-2
"21834",26016,0,1,1
"21835",26017,2,1,-1
"21836",26018,6,4,-2
"21837",26019,1,0,-1
"21838",26020,0,1,1
"21839",26022,1,2,1
"21840",26023,0,2,2
"21841",26025,4,8,4
"21842",26026,0,1,1
"21843",26027,9,11,2
"21844",26028,4,0,-4
"21845",26029,0,1,1
"21846",26031,2,3,1
"21847",26033,0,3,3
"21848",26034,3,2,-1
"21849",26036,10,5,-5
"21850",26037,4,2,-2
"21851",26038,1,0,-1
"21852",26039,0,2,2
"21853",26040,9,5,-4
"21854",26041,2,11,9
"21855",26045,1,0,-1
"21856",26046,27,7,-20
"21857",26047,2,0,-2
"21858",26049,1,3,2
"21859",26050,2,8,6
"21860",26051,0,1,1
"21861",26052,7,1,-6
"21862",26053,2,0,-2
"21863",26054,2,2,0
"21864",26055,0,1,1
"21865",26056,3,3,0
"21866",26057,14,5,-9
"21867",26058,2,0,-2
"21868",26059,4,6,2
"21869",26060,2,0,-2
"21870",26061,0,1,1
"21871",26062,1,0,-1
"21872",26065,2,4,2
"21873",26066,2,4,2
"21874",26067,1,2,1
"21875",26068,1,1,0
"21876",26069,30,17,-13
"21877",26070,1,5,4
"21878",26071,4,5,1
"21879",26072,4,4,0
"21880",26073,2,1,-1
"21881",26075,12,21,9
"21882",26076,8,13,5
"21883",26077,5,5,0
"21884",26078,0,1,1
"21885",26080,4,19,15
"21886",26081,12,27,15
"21887",26082,14,16,2
"21888",26083,5,7,2
"21889",26084,3,3,0
"21890",26085,4,1,-3
"21891",26086,0,1,1
"21892",26087,0,2,2
"21893",26089,1,0,-1
"21894",26090,0,2,2
"21895",26091,1,2,1
"21896",26092,7,2,-5
"21897",26093,4,6,2
"21898",26094,7,1,-6
"21899",26095,4,12,8
"21900",26096,1,1,0
"21901",26097,1,9,8
"21902",26098,7,8,1
"21903",26099,5,2,-3
"21904",26100,1,0,-1
"21905",26101,1,2,1
"21906",26102,0,1,1
"21907",26103,3,4,1
"21908",26104,5,3,-2
"21909",26105,6,5,-1
"21910",26106,8,1,-7
"21911",26107,6,5,-1
"21912",26108,19,8,-11
"21913",26110,28,20,-8
"21914",26111,8,6,-2
"21915",26112,1,1,0
"21916",26113,1,3,2
"21917",26114,17,10,-7
"21918",26115,8,17,9
"21919",26116,0,1,1
"21920",26117,11,2,-9
"21921",26118,0,2,2
"21922",26119,1,0,-1
"21923",26120,1,1,0
"21924",26121,97,92,-5
"21925",26123,2,9,7
"21926",26124,9,8,-1
"21927",26126,5,7,2
"21928",26127,0,3,3
"21929",26128,0,1,1
"21930",26129,0,1,1
"21931",26130,1,0,-1
"21932",26131,1,1,0
"21933",26132,8,17,9
"21934",26133,1,2,1
"21935",26134,5,2,-3
"21936",26135,0,1,1
"21937",26136,3,1,-2
"21938",26137,5,11,6
"21939",26139,3,0,-3
"21940",26140,3,0,-3
"21941",26141,18,13,-5
"21942",26142,1,2,1
"21943",26143,7,3,-4
"21944",26144,7,8,1
"21945",26145,2,3,1
"21946",26146,5,0,-5
"21947",26148,2,1,-1
"21948",26149,6,14,8
"21949",26151,1,4,3
"21950",26152,2,2,0
"21951",26153,3,8,5
"21952",26154,0,1,1
"21953",26155,19,6,-13
"21954",26156,5,8,3
"21955",26157,2,15,13
"21956",26159,0,3,3
"21957",26160,3,1,-2
"21958",26161,1,2,1
"21959",26162,1,0,-1
"21960",26163,1,0,-1
"21961",26164,5,12,7
"21962",26165,0,1,1
"21963",26167,8,13,5
"21964",26168,6,7,1
"21965",26169,4,2,-2
"21966",26171,2,7,5
"21967",26172,0,1,1
"21968",26173,2,5,3
"21969",26174,2,2,0
"21970",26176,2,4,2
"21971",26177,0,2,2
"21972",26178,3,3,0
"21973",26179,30,17,-13
"21974",26181,1,2,1
"21975",26182,33,40,7
"21976",26183,16,16,0
"21977",26184,10,6,-4
"21978",26186,11,17,6
"21979",26187,8,10,2
"21980",26188,1,0,-1
"21981",26189,1,1,0
"21982",26190,31,23,-8
"21983",26191,5,2,-3
"21984",26192,2,3,1
"21985",26193,1,1,0
"21986",26194,3,2,-1
"21987",26195,2,0,-2
"21988",26196,2,1,-1
"21989",26197,1,0,-1
"21990",26198,0,1,1
"21991",26199,1,13,12
"21992",26200,1,1,0
"21993",26201,3,8,5
"21994",26202,2,3,1
"21995",26203,1,0,-1
"21996",26204,0,2,2
"21997",26205,8,9,1
"21998",26206,1,1,0
"21999",26207,2,0,-2
"22000",26208,1,0,-1
"22001",26209,5,5,0
"22002",26210,0,1,1
"22003",26212,2,1,-1
"22004",26213,2,3,1
"22005",26214,3,9,6
"22006",26215,1,1,0
"22007",26217,3,2,-1
"22008",26218,0,1,1
"22009",26219,15,10,-5
"22010",26220,9,5,-4
"22011",26221,1,1,0
"22012",26222,4,0,-4
"22013",26224,0,5,5
"22014",26225,6,1,-5
"22015",26226,12,8,-4
"22016",26227,4,5,1
"22017",26228,3,12,9
"22018",26229,0,1,1
"22019",26230,4,8,4
"22020",26231,13,6,-7
"22021",26232,8,22,14
"22022",26234,0,1,1
"22023",26235,6,7,1
"22024",26236,0,3,3
"22025",26237,7,14,7
"22026",26238,8,10,2
"22027",26239,20,17,-3
"22028",26240,39,49,10
"22029",26241,6,4,-2
"22030",26242,2,1,-1
"22031",26243,0,2,2
"22032",26244,7,4,-3
"22033",26245,3,0,-3
"22034",26246,6,3,-3
"22035",26247,7,8,1
"22036",26248,2,3,1
"22037",26249,2,1,-1
"22038",26250,5,11,6
"22039",26251,7,5,-2
"22040",26252,5,26,21
"22041",26253,0,1,1
"22042",26254,2,1,-1
"22043",26255,0,1,1
"22044",26257,4,2,-2
"22045",26258,2,8,6
"22046",26259,3,6,3
"22047",26260,7,3,-4
"22048",26261,4,2,-2
"22049",26263,3,4,1
"22050",26264,2,1,-1
"22051",26265,1,2,1
"22052",26266,0,1,1
"22053",26267,3,5,2
"22054",26268,34,47,13
"22055",26269,8,5,-3
"22056",26270,1,0,-1
"22057",26271,1,0,-1
"22058",26272,1,1,0
"22059",26273,2,3,1
"22060",26274,19,9,-10
"22061",26275,1,0,-1
"22062",26276,6,10,4
"22063",26277,4,2,-2
"22064",26278,5,20,15
"22065",26279,0,5,5
"22066",26282,1,0,-1
"22067",26283,0,1,1
"22068",26284,2,0,-2
"22069",26285,5,2,-3
"22070",26287,10,7,-3
"22071",26288,5,10,5
"22072",26289,1,1,0
"22073",26292,2,4,2
"22074",26293,3,1,-2
"22075",26294,3,2,-1
"22076",26295,4,2,-2
"22077",26296,2,1,-1
"22078",26297,1,0,-1
"22079",26299,5,6,1
"22080",26300,0,2,2
"22081",26301,21,15,-6
"22082",26302,3,1,-2
"22083",26303,14,27,13
"22084",26306,3,4,1
"22085",26307,4,2,-2
"22086",26308,2,0,-2
"22087",26309,1,7,6
"22088",26310,6,1,-5
"22089",26311,5,2,-3
"22090",26312,13,3,-10
"22091",26313,2,1,-1
"22092",26314,7,4,-3
"22093",26315,4,9,5
"22094",26317,0,1,1
"22095",26318,0,2,2
"22096",26319,14,14,0
"22097",26320,1,0,-1
"22098",26321,2,1,-1
"22099",26322,0,1,1
"22100",26323,0,6,6
"22101",26324,1,2,1
"22102",26325,0,1,1
"22103",26326,2,1,-1
"22104",26327,1,0,-1
"22105",26328,4,3,-1
"22106",26329,3,4,1
"22107",26330,0,3,3
"22108",26331,7,7,0
"22109",26332,12,5,-7
"22110",26333,4,22,18
"22111",26334,0,1,1
"22112",26335,1,0,-1
"22113",26336,9,6,-3
"22114",26339,1,0,-1
"22115",26340,6,6,0
"22116",26341,1,3,2
"22117",26342,25,23,-2
"22118",26343,3,3,0
"22119",26344,2,5,3
"22120",26345,1,0,-1
"22121",26347,12,30,18
"22122",26348,4,1,-3
"22123",26349,0,1,1
"22124",26350,0,2,2
"22125",26351,1,1,0
"22126",26354,17,3,-14
"22127",26355,1,0,-1
"22128",26356,10,24,14
"22129",26357,9,14,5
"22130",26358,1,3,2
"22131",26359,2,1,-1
"22132",26360,1,3,2
"22133",26361,0,1,1
"22134",26362,11,11,0
"22135",26363,1,0,-1
"22136",26364,3,4,1
"22137",26365,0,3,3
"22138",26367,0,1,1
"22139",26368,8,6,-2
"22140",26369,1,13,12
"22141",26370,2,0,-2
"22142",26371,1,0,-1
"22143",26372,0,1,1
"22144",26373,2,1,-1
"22145",26374,1,2,1
"22146",26375,0,2,2
"22147",26376,2,8,6
"22148",26378,0,1,1
"22149",26379,4,4,0
"22150",26380,5,5,0
"22151",26381,2,3,1
"22152",26382,1,4,3
"22153",26383,11,11,0
"22154",26384,2,4,2
"22155",26385,3,6,3
"22156",26386,5,7,2
"22157",26387,4,1,-3
"22158",26388,2,1,-1
"22159",26389,4,2,-2
"22160",26390,1,0,-1
"22161",26391,0,1,1
"22162",26392,0,1,1
"22163",26393,7,4,-3
"22164",26394,0,2,2
"22165",26395,27,20,-7
"22166",26396,1,1,0
"22167",26397,2,2,0
"22168",26398,0,1,1
"22169",26399,6,2,-4
"22170",26400,4,4,0
"22171",26401,6,3,-3
"22172",26402,3,3,0
"22173",26403,15,22,7
"22174",26405,13,12,-1
"22175",26408,0,2,2
"22176",26409,2,1,-1
"22177",26410,0,1,1
"22178",26412,8,2,-6
"22179",26413,20,9,-11
"22180",26414,8,11,3
"22181",26415,3,0,-3
"22182",26416,1,3,2
"22183",26417,0,1,1
"22184",26419,0,3,3
"22185",26420,4,3,-1
"22186",26421,8,5,-3
"22187",26422,0,1,1
"22188",26423,1,0,-1
"22189",26424,0,1,1
"22190",26425,1,1,0
"22191",26426,1,0,-1
"22192",26427,0,1,1
"22193",26428,2,3,1
"22194",26429,3,5,2
"22195",26430,8,4,-4
"22196",26431,32,18,-14
"22197",26432,4,5,1
"22198",26433,5,2,-3
"22199",26434,1,0,-1
"22200",26435,2,0,-2
"22201",26436,8,8,0
"22202",26437,8,9,1
"22203",26438,1,0,-1
"22204",26439,1,1,0
"22205",26441,18,17,-1
"22206",26442,1,1,0
"22207",26443,0,1,1
"22208",26444,0,2,2
"22209",26445,1,2,1
"22210",26446,7,4,-3
"22211",26447,2,2,0
"22212",26448,0,1,1
"22213",26449,7,3,-4
"22214",26450,4,8,4
"22215",26451,4,5,1
"22216",26452,18,11,-7
"22217",26453,0,5,5
"22218",26454,12,4,-8
"22219",26455,0,1,1
"22220",26456,4,8,4
"22221",26457,0,3,3
"22222",26458,0,6,6
"22223",26459,1,4,3
"22224",26460,1,2,1
"22225",26461,1,3,2
"22226",26462,14,12,-2
"22227",26463,2,1,-1
"22228",26465,1,6,5
"22229",26466,0,1,1
"22230",26467,2,1,-1
"22231",26469,0,1,1
"22232",26471,0,1,1
"22233",26472,1,1,0
"22234",26473,11,6,-5
"22235",26474,4,2,-2
"22236",26475,0,1,1
"22237",26476,23,20,-3
"22238",26477,1,1,0
"22239",26478,2,2,0
"22240",26479,0,7,7
"22241",26480,0,2,2
"22242",26483,4,3,-1
"22243",26484,1,1,0
"22244",26485,2,2,0
"22245",26486,1,0,-1
"22246",26487,1,0,-1
"22247",26490,0,1,1
"22248",26491,1,3,2
"22249",26493,0,1,1
"22250",26494,2,0,-2
"22251",26495,4,6,2
"22252",26496,1,4,3
"22253",26497,8,22,14
"22254",26498,2,0,-2
"22255",26499,3,1,-2
"22256",26500,3,2,-1
"22257",26502,1,8,7
"22258",26503,0,1,1
"22259",26504,2,3,1
"22260",26505,0,1,1
"22261",26506,0,3,3
"22262",26507,2,0,-2
"22263",26508,1,0,-1
"22264",26509,1,0,-1
"22265",26510,1,3,2
"22266",26511,3,11,8
"22267",26512,0,1,1
"22268",26513,1,1,0
"22269",26514,4,2,-2
"22270",26515,5,0,-5
"22271",26516,16,17,1
"22272",26517,1,3,2
"22273",26518,9,3,-6
"22274",26519,1,3,2
"22275",26520,0,1,1
"22276",26521,5,4,-1
"22277",26522,0,1,1
"22278",26523,1,1,0
"22279",26524,4,3,-1
"22280",26525,1,2,1
"22281",26526,1,0,-1
"22282",26527,1,0,-1
"22283",26528,0,1,1
"22284",26529,1,1,0
"22285",26530,6,6,0
"22286",26531,3,2,-1
"22287",26532,1,1,0
"22288",26533,21,15,-6
"22289",26535,1,1,0
"22290",26536,4,2,-2
"22291",26537,0,1,1
"22292",26538,7,12,5
"22293",26539,0,3,3
"22294",26541,0,5,5
"22295",26542,7,7,0
"22296",26543,8,12,4
"22297",26544,1,0,-1
"22298",26546,1,3,2
"22299",26547,7,7,0
"22300",26548,24,26,2
"22301",26549,1,3,2
"22302",26550,22,22,0
"22303",26551,4,6,2
"22304",26552,6,1,-5
"22305",26553,3,1,-2
"22306",26554,9,10,1
"22307",26556,4,6,2
"22308",26557,0,1,1
"22309",26558,5,2,-3
"22310",26559,2,0,-2
"22311",26560,10,22,12
"22312",26561,18,6,-12
"22313",26562,1,5,4
"22314",26564,3,0,-3
"22315",26565,4,2,-2
"22316",26566,3,5,2
"22317",26567,3,4,1
"22318",26568,0,1,1
"22319",26569,1,0,-1
"22320",26570,3,3,0
"22321",26571,3,2,-1
"22322",26572,3,2,-1
"22323",26573,0,3,3
"22324",26574,3,4,1
"22325",26575,1,0,-1
"22326",26576,5,4,-1
"22327",26577,2,8,6
"22328",26580,1,0,-1
"22329",26581,0,3,3
"22330",26582,30,35,5
"22331",26583,3,2,-1
"22332",26584,2,0,-2
"22333",26586,4,7,3
"22334",26587,15,11,-4
